1976,35.81,31.5,15,4.4
1976,36.37,31.81,33,4.5
1976,35.39,31.09,15,4.5
1977,36.91,30.73,90,5.2
1977,34.75,31.3,68,5.6
1977,36.1614,33.58,68,5.9
1977,36.217,31.332,66,5.9
1977,32.2041,35.4003,10,4.3
1977,37.72,32.1,31,4.3
1977,37.3102,36.1916,15,4.9
1978,34.67,33.8354,35,4.8
1978,37.0666,36.8376,42,5.0
1978,35.3,31.1,15,4.4
1978,37.5725,30.0224,28,5.2
1978,37.44,38.11,33,4.8
1979,35.9615,30.6529,62,4.7
1979,31.2,35.5,15,5.4
1979,37.5379,36.1598,45,5.2
1979,25.1608,36.5177,22,5.2
1979,36.4553,31.7217,111,6.5
1979,34.81,33.67,111,5.8
1979,35.61,31.2,80,4.1
1979,33.5956,34.5599,10,4.3
1979,37.002,30.201,10,4.6
1979,35.2,30.89,49,4.4
1979,35.904,30.8,53,4.1
1979,37.5172,35.8472,47,5.5
1980,36.557,36.466,11,4.7
1979,34.44,32.63,93,5.3
1980,35.775,31.01,66,4.3
1980,29.5804,32.5622,33,4.3
1980,36.214,33.948,51,4.5
1980,35.318,31.8578,65,4.3
1980,37.46,36.89,15,4.4
1981,36.35,36.42,52,4.8
1981,37.73,31.7163,41,4.6
1981,36.547,30.685,72,5.7
1981,36.17,35.89,63,4.9
1981,37.0957,31.1576,126,4.1
1981,37.42,30.3,10,4.2
1981,35.991,29.96,50,4.6
1981,35.84,30.14,1,4.7
1982,32.7256,35.5084,1,4.4
1982,35.9286,35.6082,45,4.5
1982,34.94,30.44,44,4.5
1982,33.5696,33.869,15,4.3
1982,27.901,34.2897,66,5.0
1982,37.74,35.4,59,4.5
1982,37.1,36.4,54,4.4
1982,35.045,33.696,71,4.8
1982,34.6094,34.0878,6,4.5
1982,26.872,34.814,10,4.8
1982,27.6318,33.8253,10,4.8
1982,35.48,31.4993,97,4.3
1982,34.898,34.015,33,4.8
1983,37.8,38.1,10,4.5
1983,28.5215,34.17,21,5.0
1983,29.825,33.8973,21,4.8
1983,29.6921,35.0713,2,4.3
1983,29.1864,34.7674,24,5.3
1983,29.8555,34.4955,1,4.4
1983,28.9213,35.6181,21,5.1
1983,37.1,30.95,101,4.5
1983,34.1278,32.7251,27,4.2
1983,33.8286,35.7479,7,5.1
1983,28.5537,33.1299,28,5.2
1983,27.22,34.47,5,4.3
1983,29.8828,34.8115,2,4.3
1983,35.7216,31.2767,33,5.0
1983,35.1482,31.6724,33,4.1
1983,34.62,33.3153,45,4.7
1983,34.8653,32.72,58,4.5
1983,33.823,32.396,191,4.5
1983,27.4482,32.1431,27,4.4
1983,29.2184,33.2872,25,4.4
1983,35.157,33.859,33,4.5
1983,37.0486,36.115,37,5.1
1984,36.726,31.022,80,4.5
1984,36.8281,30.2986,83,5.6
1984,28.6276,35.4052,14,4.2
1984,34.786,33.606,34,5.0
1984,34.7519,31.3,37,4.5
1984,36.16,33.5832,38,5.5
1984,31.3355,35.5153,23,4.3
1984,30.2085,32.1868,7,5.0
1984,30.3349,33.8767,9,4.5
1984,33.7843,32.1537,48,4.8
1984,35.7216,31.1984,47,4.5
1984,28.8481,33.3176,27,4.3
1984,36.62,31.3683,101,4.6
1984,27.39,35.24,26,4.2
1984,25.2542,34.5278,10,5.3
1984,37.63,30.14,10,4.1
1984,32.8,35.0,15,5.5
1984,35.96,30.15,7,4.3
1984,35.74,30.7,58,4.1
1984,36.102,31.083,70,4.3
1984,37.1196,36.2752,38,5.4
1984,27.654,34.006,10,4.5
1984,35.262,35.3,40,5.1
1984,29.43,32.41,5,4.2
1985,27.05,34.67,26,4.4
1985,31.92,35.53,15,5.1
1985,37.3641,30.7831,48,5.1
1985,36.86,31.7,10,4.3
1985,34.1984,37.1123,25,4.3
1985,35.56,31.21,53,4.9
1985,34.827,32.4699,44,4.7
1985,37.26,36.9774,33,4.5
1985,36.1286,31.874,10,4.1
1985,34.3387,36.2397,26,4.2
1985,35.03,33.4,66,4.4
1985,37.6,33.2861,10,4.3
1985,34.6855,32.9798,25,4.2
1985,37.55,35.47,33,4.8
1985,30.4184,35.0514,10,4.5
1985,29.1321,34.904,8,5.3
1986,27.215,34.291,10,4.3
1986,33.0651,35.738,8,4.5
1986,35.45,30.95,50,4.8
1986,32.1547,35.353,8,4.4
1986,36.01,30.433,49,4.3
1986,36.28,32.35,15,4.4
1986,35.29,35.32,49,5.2
1986,34.8,33.6693,49,4.8
1986,32.4216,30.5001,10,4.2
1986,34.67,32.31,37,5.1
1986,34.1065,32.8869,25,4.7
1986,37.1939,37.1626,38,5.2
1986,36.06,31.75,73,4.4
1986,34.68,29.98,12,4.1
1986,35.93,30.77,63,4.3
1986,36.6,31.73,130,4.8
1987,30.48,32.221,24,5.0
1987,34.6281,33.8554,39,5.2
1987,32.7448,32.1881,10,4.1
1987,31.278,35.482,10,4.4
1987,35.34,38.071,33,4.8
1987,34.7279,33.162,28,4.4
1987,35.55,35.25,15,4.9
1987,35.91,30.61,52,5.3
1987,27.0836,35.0733,10,4.9
1987,36.7399,31.0985,110,4.8
1987,29.5085,35.0569,10,5.2
1987,30.942,35.778,10,4.5
1987,31.1942,35.3363,7,4.3
1987,37.64,37.56,10,4.9
1987,34.7244,32.9604,22,4.8
1987,32.4198,36.8551,7,4.1
1987,30.722,31.699,10,4.2
1987,37.02,36.02,10,4.5
1988,36.35,35.47,10,5.0
1988,37.2184,30.6,9,4.6
1988,32.16,35.44,10,4.3
1988,30.5014,35.1748,8,4.2
1988,37.6,30.02,10,4.3
1988,27.969,33.775,10,4.6
1988,36.68,31.55,103,4.1
1988,35.861,35.713,25,4.7
1988,35.72,31.22,10,4.4
1988,28.5086,34.4314,4,4.3
1988,27.4387,35.4027,13,4.3
1988,27.8814,34.6491,13,4.3
1988,28.2691,33.5411,20,4.2
1988,36.629,30.397,28,5.2
1988,37.58,32.15,12,4.8
1989,32.4553,35.501,13,4.3
1989,35.1617,37.6823,9,4.1
1989,37.1668,30.9462,132,4.3
1989,37.44,36.42,10,4.4
1989,31.8593,37.5167,33,5.6
1989,26.897,34.917,10,4.4
1989,34.3467,32.4475,12,4.1
1989,36.3679,31.9288,109,4.2
1989,36.7119,35.9299,46,5.4
1989,26.704,33.494,25,4.1
1989,37.151,31.09,125,4.3
1989,35.98,30.78,62,4.6
1989,36.46,34.8,61,4.1
1989,35.9282,31.7132,140,4.3
1989,30.0248,36.0347,16,4.2
1989,35.48,31.09,22,4.3
1989,27.6212,33.9122,14,4.2
1989,28.757,34.7204,21,4.3
1989,34.5679,32.91,28,4.5
1989,37.7,30.25,28,4.4
1989,28.0606,33.8085,10,4.0
1989,33.1,31.41,33,4.3
1989,28.4154,33.3322,25,4.8
1989,35.39,31.9152,82,4.2
1990,27.599,34.231,10,4.4
1990,35.9,31.9,10,4.1
1990,27.036,32.729,10,4.3
1990,37.166,30.2086,111,4.6
1990,36.17,30.22,10,4.2
1990,28.005,34.575,5,4.3
1990,32.36,31.0,33,4.5
1990,28.8637,34.9284,1,4.1
1990,36.2,31.5,10,4.1
1990,35.8,31.1,33,4.2
1990,29.1861,34.8191,5,4.2
1990,36.738,31.202,85,4.3
1990,29.0479,31.8337,10,4.1
1990,29.5333,32.6387,6,4.1
1990,28.512,32.7175,7,4.2
1990,36.22,31.8,10,4.3
1990,27.194,35.1128,10,4.6
1990,37.05,33.99,24,4.3
1990,35.85,35.62,10,4.6
1990,34.64,32.94,25,4.3
1990,29.0594,33.2198,10,4.3
1990,34.65,33.92,50,4.6
1991,34.4176,32.2081,50,4.5
1991,36.161,31.164,10,4.2
1991,37.032,30.966,112,5.6
1991,35.35,31.16,52,4.5
1991,33.7389,36.9147,10,4.7
1991,27.6803,33.7855,10,4.3
1991,37.3093,36.1444,33,5.5
1991,37.61,32.047,10,4.0
1991,36.086,31.086,87,4.4
1991,28.5999,35.0157,16,4.1
1991,29.1177,34.6832,14,4.3
1991,35.215,31.895,33,4.3
1991,34.5278,34.0859,22,4.3
1991,28.3389,34.6952,25,4.3
1991,27.6779,33.8996,17,4.3
1991,36.1372,35.8343,10,4.8
1991,34.4195,32.1493,4,4.2
1991,31.0802,35.5415,10,4.2
1991,29.536,32.591,31,4.5
1991,36.84,34.82,33,4.4
1991,33.7192,36.792,10,4.9
1991,34.768,32.997,41,4.2
1991,27.8306,34.8919,6,4.3
1991,28.8644,33.2404,14,4.4
1991,29.1,34.6193,8,4.2
1991,28.546,32.7055,25,4.5
1991,36.162,31.792,106,5.6
1992,31.2133,35.3799,16,4.1
1992,35.1725,37.0249,10,4.4
1992,34.454,35.925,5,4.3
1992,33.823,35.6439,7,4.3
1992,37.3074,30.9453,25,5.1
1992,30.165,32.036,10,4.5
1992,36.7424,30.4384,42,5.1
1992,37.56,36.83,7,4.5
1992,25.905,37.526,10,4.8
1992,25.8474,35.9774,10,4.8
1992,35.438,31.061,69,4.5
1992,35.11,30.52,52,4.2
1992,36.09,30.82,75,4.4
1992,27.4319,34.6554,10,4.5
1992,31.2891,35.5711,0,4.0
1992,27.974,34.393,10,4.3
1992,27.4515,33.9457,10,4.7
1992,28.1585,33.831,10,4.5
1992,30.55,35.209,10,4.3
1992,29.778,31.144,21,5.9
1992,27.5331,32.4697,16,4.3
1992,28.8543,33.1215,18,4.6
1992,26.2729,40.4944,10,4.0
1992,29.491,34.858,10,4.3
1992,29.9111,35.1417,8,4.2
1992,34.995,33.18,66,4.3
1992,35.034,30.932,10,4.2
1992,35.3306,31.3086,71,4.2
1992,35.98,31.1269,64,4.8
1993,37.136,30.565,10,4.0
1993,33.8,32.129,28,4.4
1993,35.357,31.156,33,4.6
1993,34.7004,34.3819,27,6.0
1993,27.813,30.886,10,4.0
1993,28.6935,31.5348,10,4.0
1993,27.6288,33.8054,10,4.4
1993,29.264,30.7251,10,4.0
1993,37.2419,30.7113,159,4.6
1993,36.512,30.026,10,4.2
1993,33.63,34.71,10,4.3
1993,29.28,37.12,5,4.0
1993,27.9941,34.5182,16,4.3
1993,37.14,36.86,34,4.3
1993,33.9195,35.5937,2,4.2
1993,27.4703,34.8808,6,4.8
1993,31.236,35.278,10,4.4
1993,31.0735,35.7904,10,4.3
1993,28.7808,34.5708,10,6.2
1993,29.679,34.141,10,4.6
1993,29.13,35.4304,33,4.4
1993,27.8078,35.3317,16,4.2
1993,36.07,31.01,66,4.4
1993,28.3726,35.2058,5,5.5
1993,32.93,33.98,10,4.3
1993,30.557,32.6098,24,4.1
1993,33.758,35.628,10,4.3
1994,28.0167,32.3817,7,4.5
1994,28.7612,33.2252,7,4.7
1994,36.9878,35.8112,37,5.6
1994,29.4881,34.93,13,4.0
1994,27.7604,34.5298,14,4.5
1994,28.068,32.9809,25,4.1
1994,35.163,32.63,33,4.2
1994,27.813,33.771,10,4.1
1994,31.604,30.185,10,4.1
1994,37.59,30.07,8,4.4
1994,37.76,37.48,10,4.7
1994,30.1086,33.8932,9,4.2
1994,37.493,36.189,10,4.7
1994,33.7534,35.6148,2,4.2
1994,34.53,33.2556,22,4.3
1994,35.6643,35.5944,10,4.4
1994,32.0461,35.5005,18,4.3
1994,27.9053,34.757,18,4.7
1994,35.93,30.0761,50,4.2
1994,36.5989,30.0019,11,5.4
1994,35.3308,39.6024,23,6.0
1995,34.9988,34.43,45,4.5
1995,35.775,34.253,40,5.6
1995,35.0217,32.2326,20,6.1
1995,27.943,34.643,10,4.8
1995,35.232,31.24,10,4.4
1995,27.6371,34.0191,10,4.7
1995,27.09,34.72,5,4.1
1995,36.1,31.33,70,4.4
1995,37.37,36.1,48,5.1
1995,37.15,34.85,38,4.7
1995,34.2098,35.6546,9,4.1
1995,35.5,33.5,10,4.3
1995,37.25,38.59,7,4.2
1995,34.668,33.0562,9,4.3
1995,25.179,36.425,10,4.3
1995,35.99,35.27,31,4.2
1995,37.65,35.44,15,4.4
1995,28.826,34.799,10,7.2
1995,29.9581,34.3982,13,4.4
1995,28.75,35.93,14,4.3
1995,27.8911,34.8992,1,4.3
1995,28.9235,33.5835,33,4.2
1995,29.561,35.24,8,5.1
1995,31.77,34.14,24,4.8
1996,35.9925,35.6171,25,4.2
1996,36.9,30.35,83,4.6
1996,36.8777,36.0676,37,4.6
