1789,40,39,40,7.1
1795,30.5,38.76,15,6.7
1796,36.2,35.3,20,6.7
1802,36.2,34,15,6.1
1814,35.8,32.8,15,6
1822,36.75,36.7,15,7.4
1834,35.6,31.3,15,6.2
1835,35.5,38.72,15,6.5
1837,35.5,33.3,15,7
1845,33.4,35.15,15,5
1847,30.8,29.7,15,5.9
1863,30.6,38.5,10,6.4
1866,39.4,38.4,15,6.7
1868,33,32,15,5.6
1872,36.4,36.4,15,7.2
1874,39.5,38.5,14,7.2
1875,30.2,38.1,15,7
1875,36.1,36.2,15,5.8
1879,33,29,15,6
1888,39.5,39.75,15,5.8
1890,38.3,38.35,15,5.4
1893,38.3,38,15,7.1
1894,34.7,35.6,15,5.8
1894,35.6,36.6,30,6.2
1895,31.2,30.6,15,5.3
1896,36,34,15,5.5
1896,33.1,34.45,15,6.5
1900,34,34.45,15,6.1
1900,37.37,37.63,15,5.3
1900,31.29,38.12,15,5.9
1900,33,29,15,6.2
1900,38.72,38.08,15,5.7
1901,37.13,38.02,15,5.8
1901,30.5,39.8,15,5.3
1902,35.2,31.8,15,5.8
1903,32.5,37.8,5,4.7
1903,30,35,20,5.8
1903,33.3,34.6,15,5.4
1903,36.5,36.5,15,5.2
1905,30.5,39.8,22,5.5
1905,38.645,38.153,10,6.8
1905,37,38,30,5.7
1905,39,39,60,7
1905,38.83,37.216,15,5.6
1906,33.5,34.3,15,5.6
1907,35.3,33.6,15,5.7
1907,34.5,37.6,5,6.6
1908,35.8,37.4,5,6.3
1908,36.8,37.6,30,5.5
1909,38,40,60,6.5
1909,37,39,30,5.8
1909,40,39,30,5.5
1910,34.6,36.8,15,5.4
1910,36.2,33.9,15,5
1911,31.3,30,15,4.4
1911,33.7,28,15,4.9
1911,30,36,180,6.1
1911,32.6,28.8,15,3.1
1912,35.8,35.6,15,4.7
1913,35.72,34.02,15,4.4
1914,36,39.7,33,5.6
1914,30,38,60,7.4
1914,38.24,38.01,15,5.3
1915,39.47,37.62,10,5.5
1915,36.14,36.47,10,5.4
1916,37.1,39.8,15,7.2
1918,32.9,38.8,10,5.5
1918,34.7,35.2,30,6.3
1918,35.608,35.077,15,6.6
1918,31.3,29.5,15,4.9
1919,31.02,39.13,10,5.5
1920,32.9,38.8,15,5.1
1920,31.3,29.5,15,4.8
1921,32.79,38.33,10,5.8
1921,35.5,36,15,5.3
1921,34,34.6,15,5.8
1921,32.998,33.9967,10,5.3
1921,35.4983,32.9975,10,4.1
1921,33.2,39.3,33,5.8
1921,31.79,38.42,10,5.5
1921,35.2,36.4,33,5.7
1922,37,38,30,5.5
1922,34.8,34.73,15,5.7
1922,32,28.8,15,4.9
1922,31.2,30.3,15,4.8
1922,32.73,37.37,30,5.2
1922,33.5,38,33,5.6
1922,34,28,15,4.9
1923,35.4014,32.7001,10,5.1
1923,31.4,29.2,15,4.9
1923,36,36.2,33,5.2
1924,33.2,39.3,33,5.8
1924,34.3,34.8,15,6.1
1924,36.2012,32.7054,10,6
1924,33.1,35.1,15,4.9
1924,37,40,15,5.2
1924,31.7,36.7,79,6
1924,35.4916,30.7969,10,5
1924,30.78,38.55,10,5.9
1924,33.5,38,30,5.2
1925,36.1984,33.4087,10,4.2
1925,35.3,37,15,5.2
1925,32,30,15,5
1925,30.5,37.4,15,5.2
1925,30,38,15,5.3
1926,30,36.8,120,6.4
1926,35,37,30,5.6
1926,31,39,30,6.8
1926,34.5,38.5,15,5.2
1927,31,32.5,30,4.8
1927,34,34,15,5.2
1927,31,36,5,6.5
1927,35.633,31.922,15,6.3
1927,35,29,15,5.3
1927,35.51,33.313,10,5
1927,34,34.5,15,5.4
1927,33,34.8,15,5.6
1928,34.7,34.7,5,5
1928,30.5,39.8,12,5.3
1928,34.8,39.2,30,4.7
1928,36,36.5,15,5.6
1928,35.502,30.7969,10,4.6
1929,35,36,10,5.1
1929,35.3,37.24,10,4.8
1929,38,40,15,6.5
1929,37.5,39,33,5.5
1929,36.4039,35.0385,10,4.2
1930,39.4,38.52,100,5.3
1930,36.5005,32.7477,10,4.4
1930,34,39.7,30,5.3
1930,39.26,39.55,10,5.3
1930,32.19,34.64,15,5.8
1930,35.5,32,5,4.5
1930,34.2,34.5,10,4.9
1930,34.7,29.4,15,4.9
1930,30.3,35.8,15,5.2
1930,33,34.9,15,5.3
1930,31.3,37.5,15,6
1930,36.6052,34.6307,10,4.4
1930,39.24,39.72,30,5.7
1930,36.2,36.1,33,4.5
1931,38.5,38,30,5.2
1931,31.7,38.3,15,6
1931,39.5,37.5,30,5.3
1931,31,36.5,120,6.2
1931,31.7,30.2,15,4.6
1932,32.2,34.5,10,5
1932,34.5,38.9,12,5.3
1932,34.73,36.9,60,5.4
1932,33.6,36.2,15,5.6
1933,38.24,38.01,50,4.8
1933,32.8,35.1,15,5.1
1933,33.2,39.3,30,4.9
1933,31.3,29.9,15,4.6
1933,35.5,37,30,5.3
1934,34.9,29.1,15,4.9
1934,31.13,37.86,50,5.5
