eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor9,SemiMinor9,ErrorStrik,depth,depthError,magnitude,sigmaMagni,magnitudeT
291,EMCA,1905,3,16,21,30,0.000000000000000,,67.900000000000006,40.100000000000001,,,,7.000000000000000,,4.200000000000000,,
294,EMCA,1906,8,13,18,45,0.000000000000000,,79.599999999999994,44.700000000000003,,,,17.000000000000000,,5.700000000000000,,
295,EMCA,1906,9,2,1,0,0.000000000000000,,66.500000000000000,40.000000000000000,,,,20.000000000000000,,4.400000000000000,,
299,EMCA,1907,3,11,1,34,0.000000000000000,,75.000000000000000,41.500000000000000,,,,20.000000000000000,,5.600000000000000,,
315,EMCA,1908,1,16,9,10,0.000000000000000,,87.200000000000003,49.000000000000000,,,,15.000000000000000,,5.300000000000000,,
316,EMCA,1908,1,31,4,50,0.000000000000000,,71.299999999999997,42.799999999999997,,,,14.000000000000000,,5.300000000000000,,
318,EMCA,1908,3,24,22,7,0.000000000000000,,71.000000000000000,40.899999999999999,,,,26.000000000000000,,5.400000000000000,,
331,EMCA,1910,9,6,6,30,0.000000000000000,,84.799999999999997,49.399999999999999,,,,30.000000000000000,,4.800000000000000,,
333,EMCA,1910,12,25,19,0,0.000000000000000,,74.700000000000003,43.000000000000000,,,,10.000000000000000,,5.300000000000000,,
336,EMCA,1911,1,3,23,25,58.000000000000000,,76.900000000000006,42.899999999999999,,,,25.000000000000000,,8.199999999999999,,
337,EMCA,1911,1,28,23,10,0.000000000000000,,83.099999999999994,49.600000000000001,,,,20.000000000000000,,4.300000000000000,,
342,EMCA,1912,1,23,0,0,0.000000000000000,,71.700000000000003,41.000000000000000,,,,12.000000000000000,,5.200000000000000,,
347,EMCA,1912,6,20,0,0,0.000000000000000,,80.000000000000000,44.500000000000000,,,,15.000000000000000,,5.400000000000000,,
350,EMCA,1912,9,30,0,0,0.000000000000000,,80.000000000000000,44.500000000000000,,,,15.000000000000000,,5.400000000000000,,
352,EMCA,1912,11,30,23,0,0.000000000000000,,75.200000000000003,43.000000000000000,,,,15.000000000000000,,4.700000000000000,,
353,EMCA,1912,12,24,15,2,0.000000000000000,,70.000000000000000,40.799999999999997,,,,25.000000000000000,,5.200000000000000,,
355,EMCA,1913,2,23,11,0,0.000000000000000,,80.000000000000000,44.000000000000000,,,,15.000000000000000,,5.700000000000000,,
361,EMCA,1913,10,20,0,0,0.000000000000000,,79.299999999999997,42.899999999999999,,,,10.000000000000000,,4.800000000000000,,
362,EMCA,1913,11,17,20,30,0.000000000000000,,85.500000000000000,50.500000000000000,,,,24.000000000000000,,5.400000000000000,,
363,EMCA,1913,12,12,5,35,0.000000000000000,,71.500000000000000,41.000000000000000,,,,10.000000000000000,,4.800000000000000,,
370,EMCA,1914,10,18,20,46,0.000000000000000,,73.099999999999994,40.700000000000003,,,,16.000000000000000,,5.100000000000000,,
372,EMCA,1914,12,26,6,35,30.000000000000000,,74.500000000000000,42.700000000000003,,,,8.000000000000000,,4.400000000000000,,
373,EMCA,1915,2,24,15,41,0.000000000000000,,67.799999999999997,39.200000000000003,,,,30.000000000000000,,5.700000000000000,,
375,EMCA,1915,5,2,11,40,0.000000000000000,,80.599999999999994,45.600000000000001,,,,15.000000000000000,,4.800000000000000,,
378,EMCA,1915,7,12,2,37,14.000000000000000,,52.899999999999999,40.200000000000003,,,,15.000000000000000,,5.000000000000000,,
380,EMCA,1915,12,17,7,5,0.000000000000000,,79.200000000000003,42.000000000000000,,,,40.000000000000000,,6.700000000000000,,
383,EMCA,1916,2,28,13,16,0.000000000000000,,77.200000000000003,43.000000000000000,,,,25.000000000000000,,6.000000000000000,,
387,EMCA,1916,6,2,3,0,0.000000000000000,,52.299999999999997,40.500000000000000,,,,15.000000000000000,,5.300000000000000,,
391,EMCA,1917,6,18,9,0,0.000000000000000,,68.799999999999997,42.500000000000000,,,,10.000000000000000,,5.000000000000000,,
402,EMCA,1920,9,25,0,0,0.000000000000000,,71.000000000000000,41.500000000000000,,,,10.000000000000000,,5.600000000000000,,
405,EMCA,1921,1,1,0,0,0.000000000000000,,81.400000000000006,43.899999999999999,,,,15.000000000000000,,6.500000000000000,,
417,EMCA,1923,9,21,20,1,21.000000000000000,,87.700000000000003,49.799999999999997,,,,8.000000000000000,,6.000000000000000,,
419,EMCA,1923,12,28,22,24,48.000000000000000,,69.200000000000003,39.600000000000001,,,,18.000000000000000,,6.400000000000000,,
420,EMCA,1924,1,1,15,16,30.000000000000000,,70.500000000000000,41.000000000000000,,,,20.000000000000000,,5.000000000000000,,
425,EMCA,1924,6,7,16,28,0.000000000000000,,69.200000000000003,41.299999999999997,,,,5.000000000000000,,4.300000000000000,,
445,EMCA,1925,9,28,21,42,40.000000000000000,,76.000000000000000,50.000000000000000,,,,24.000000000000000,,5.800000000000000,,
446,EMCA,1925,10,21,0,0,0.000000000000000,,77.000000000000000,45.000000000000000,,,,15.000000000000000,,5.200000000000000,,
451,EMCA,1926,1,18,11,20,35.000000000000000,,75.000000000000000,43.000000000000000,,,,15.000000000000000,,5.400000000000000,,
452,EMCA,1926,2,7,18,5,30.000000000000000,,67.200000000000003,39.399999999999999,,,,10.000000000000000,,4.500000000000000,,
453,EMCA,1926,3,8,18,0,0.000000000000000,,69.500000000000000,40.200000000000003,,,,12.000000000000000,,4.800000000000000,,
456,EMCA,1926,4,11,6,26,24.000000000000000,,69.500000000000000,40.600000000000001,,,,18.000000000000000,,5.400000000000000,,
460,EMCA,1926,5,28,22,31,33.000000000000000,,53.100000000000001,40.200000000000003,,,,9.000000000000000,,5.000000000000000,,
461,EMCA,1926,5,28,22,31,41.000000000000000,,73.099999999999994,40.899999999999999,,,,9.000000000000000,,5.300000000000000,,
467,EMCA,1927,1,20,8,47,40.000000000000000,,70.799999999999997,41.500000000000000,,,,20.000000000000000,,5.200000000000000,,
471,EMCA,1927,4,21,3,21,20.000000000000000,,86.900000000000006,50.200000000000003,,,,28.000000000000000,,6.000000000000000,,
475,EMCA,1927,5,29,10,28,30.000000000000000,,75.200000000000003,41.200000000000003,,,,15.000000000000000,,5.000000000000000,,
481,EMCA,1927,8,12,10,22,47.000000000000000,,71.599999999999994,41.000000000000000,,,,14.000000000000000,,6.000000000000000,,
482,EMCA,1927,8,12,16,16,47.000000000000000,,71.599999999999994,41.000000000000000,,,,20.000000000000000,,5.500000000000000,,
489,EMCA,1928,1,5,14,9,16.000000000000000,,78.500000000000000,43.500000000000000,,,,20.000000000000000,,5.600000000000000,,
493,EMCA,1928,2,18,6,45,0.000000000000000,,85.000000000000000,50.000000000000000,,,,6.000000000000000,,4.200000000000000,,
497,EMCA,1928,3,30,1,1,19.000000000000000,,72.299999999999997,42.000000000000000,,,,20.000000000000000,,5.200000000000000,,
508,EMCA,1928,7,11,23,46,55.000000000000000,,67.200000000000003,39.399999999999999,,,,20.000000000000000,,5.400000000000000,,
511,EMCA,1928,8,23,3,53,38.000000000000000,,72.900000000000006,41.799999999999997,,,,21.000000000000000,,5.500000000000000,,
512,EMCA,1928,8,26,5,15,3.000000000000000,,67.099999999999994,39.600000000000001,,,,10.000000000000000,,4.600000000000000,,
515,EMCA,1928,12,2,23,41,35.000000000000000,,77.299999999999997,42.799999999999997,,,,15.000000000000000,,4.600000000000000,,
516,EMCA,1928,12,13,3,5,18.000000000000000,,81.700000000000003,44.799999999999997,,,,15.000000000000000,,5.400000000000000,,
517,EMCA,1928,12,15,7,0,0.000000000000000,,73.599999999999994,41.500000000000000,,,,33.000000000000000,,5.000000000000000,,
518,EMCA,1928,12,15,14,54,18.000000000000000,,74.900000000000006,42.100000000000001,,,,15.000000000000000,,4.700000000000000,,
522,EMCA,1929,3,8,0,31,2.000000000000000,,71.599999999999994,41.000000000000000,,,,6.000000000000000,,4.000000000000000,,
532,EMCA,1929,6,3,20,29,54.000000000000000,,67.099999999999994,43.200000000000003,,,,51.000000000000000,,6.400000000000000,,
538,EMCA,1929,7,20,8,0,0.000000000000000,,87.000000000000000,49.899999999999999,,,,10.000000000000000,,4.700000000000000,,
540,EMCA,1929,9,4,22,24,58.000000000000000,,66.799999999999997,43.200000000000003,,,,30.000000000000000,,5.300000000000000,,
543,EMCA,1929,10,16,16,28,8.000000000000000,,69.000000000000000,41.200000000000003,,,,14.000000000000000,,4.600000000000000,,
555,EMCA,1930,5,14,12,10,12.000000000000000,,71.799999999999997,41.100000000000001,,,,5.000000000000000,,4.500000000000000,,
556,EMCA,1930,6,17,20,7,22.000000000000000,,84.799999999999997,51.799999999999997,,,,15.000000000000000,,5.300000000000000,,
567,EMCA,1930,10,12,15,6,41.000000000000000,,69.700000000000003,40.200000000000003,,,,12.000000000000000,,5.100000000000000,,
569,EMCA,1930,10,31,21,31,47.000000000000000,,70.700000000000003,42.700000000000003,,,,10.000000000000000,,4.200000000000000,,
573,EMCA,1930,12,18,9,27,30.000000000000000,,78.700000000000003,43.000000000000000,,,,15.000000000000000,,4.600000000000000,,
574,EMCA,1930,12,25,13,49,27.000000000000000,,69.099999999999994,41.899999999999999,,,,15.000000000000000,,5.000000000000000,,
580,EMCA,1931,6,19,21,54,18.000000000000000,,49.799999999999997,43.000000000000000,,,,40.000000000000000,,4.500000000000000,,
588,EMCA,1931,10,20,15,58,32.000000000000000,,51.100000000000001,41.700000000000003,,,,110.000000000000000,,6.200000000000000,,
590,EMCA,1931,11,16,6,15,10.000000000000000,,69.599999999999994,39.700000000000003,,,,5.000000000000000,,4.500000000000000,,
592,EMCA,1932,1,7,7,34,40.000000000000000,,71.400000000000006,42.200000000000003,,,,5.000000000000000,,4.500000000000000,,
593,EMCA,1932,2,5,6,40,52.000000000000000,,72.200000000000003,40.899999999999999,,,,17.000000000000000,,4.700000000000000,,
595,EMCA,1932,4,18,21,2,49.500000000000000,,74.599999999999994,42.799999999999997,,,,15.000000000000000,,4.500000000000000,,
602,EMCA,1932,9,11,14,13,12.000000000000000,,83.000000000000000,45.100000000000001,,,,15.000000000000000,,6.000000000000000,,
605,EMCA,1932,10,2,3,22,5.000000000000000,,65.599999999999994,41.399999999999999,,,,30.000000000000000,,6.200000000000000,,
607,EMCA,1932,12,24,4,17,20.000000000000000,,78.200000000000003,42.799999999999997,,,,23.000000000000000,,5.600000000000000,,
609,EMCA,1933,1,1,10,40,24.000000000000000,,78.799999999999997,44.200000000000003,,,,7.000000000000000,,4.000000000000000,,
612,EMCA,1933,2,22,17,57,5.000000000000000,,78.500000000000000,43.000000000000000,,,,30.000000000000000,,5.700000000000000,,
613,EMCA,1933,3,22,2,22,50.000000000000000,,74.500000000000000,42.600000000000001,,,,20.000000000000000,,5.200000000000000,,
618,EMCA,1933,7,14,4,41,0.000000000000000,,56.500000000000000,42.899999999999999,,,,33.000000000000000,,4.500000000000000,,
622,EMCA,1933,11,23,13,9,46.000000000000000,,72.000000000000000,42.000000000000000,,,,5.000000000000000,,4.700000000000000,,
625,EMCA,1933,12,17,23,4,21.000000000000000,,81.700000000000003,44.799999999999997,,,,15.000000000000000,,4.700000000000000,,
626,EMCA,1934,1,17,8,22,30.000000000000000,,51.000000000000000,42.299999999999997,,,,60.000000000000000,,5.200000000000000,,
635,EMCA,1934,9,20,19,42,48.000000000000000,,69.599999999999994,40.000000000000000,,,,10.000000000000000,,4.400000000000000,,
638,EMCA,1934,9,27,22,51,20.000000000000000,,75.799999999999997,42.399999999999999,,,,18.000000000000000,,4.900000000000000,,
659,EMCA,1935,4,22,13,15,27.000000000000000,,67.500000000000000,39.799999999999997,,,,25.000000000000000,,5.300000000000000,,
663,EMCA,1935,7,6,5,20,23.000000000000000,,77.099999999999994,43.100000000000001,,,,14.000000000000000,,4.700000000000000,,
674,EMCA,1935,11,3,16,24,53.000000000000000,,75.900000000000006,41.399999999999999,,,,5.000000000000000,,4.500000000000000,,
677,EMCA,1935,12,11,12,11,20.000000000000000,,75.900000000000006,42.600000000000001,,,,15.000000000000000,,5.200000000000000,,
683,EMCA,1936,4,30,16,5,55.000000000000000,,69.500000000000000,39.399999999999999,,,,5.000000000000000,,4.500000000000000,,
685,EMCA,1936,5,17,15,11,0.000000000000000,,83.000000000000000,43.500000000000000,,,,33.000000000000000,,4.700000000000000,,
692,EMCA,1936,11,18,1,48,27.000000000000000,,77.200000000000003,42.799999999999997,,,,19.000000000000000,,4.800000000000000,,
693,EMCA,1937,1,19,13,40,34.000000000000000,,74.500000000000000,42.100000000000001,,,,5.000000000000000,,4.700000000000000,,
694,EMCA,1937,3,17,21,26,37.000000000000000,,77.099999999999994,43.000000000000000,,,,5.000000000000000,,4.500000000000000,,
696,EMCA,1937,4,30,22,49,12.000000000000000,,72.599999999999994,41.000000000000000,,,,5.000000000000000,,4.500000000000000,,
697,EMCA,1937,6,22,5,31,15.000000000000000,,71.500000000000000,41.000000000000000,,,,5.000000000000000,,4.500000000000000,,
698,EMCA,1937,7,0,0,0,0.000000000000000,,86.099999999999994,50.600000000000001,,,,10.000000000000000,,4.300000000000000,,
702,EMCA,1937,9,27,4,2,35.000000000000000,,72.700000000000003,42.799999999999997,,,,5.000000000000000,,4.300000000000000,,
706,EMCA,1937,11,10,19,42,49.000000000000000,,78.900000000000006,41.799999999999997,,,,5.000000000000000,,5.000000000000000,,
710,EMCA,1937,11,18,4,39,56.000000000000000,,80.099999999999994,42.600000000000001,,,,20.000000000000000,,5.100000000000000,,
711,EMCA,1937,12,18,13,18,0.000000000000000,,70.900000000000006,42.100000000000001,,,,25.000000000000000,,6.500000000000000,,
720,EMCA,1938,6,20,23,50,32.000000000000000,,76.120000000000005,42.719999999999999,,,,10.000000000000000,,6.900000000000000,,
721,EMCA,1938,7,7,12,50,9.000000000000000,,53.200000000000003,40.299999999999997,,,,26.000000000000000,,4.900000000000000,,
730,EMCA,1939,2,23,15,41,0.000000000000000,,80.599999999999994,42.600000000000001,,,,20.000000000000000,,5.900000000000000,,
731,EMCA,1939,3,17,12,12,30.000000000000000,,80.500000000000000,42.000000000000000,,,,20.000000000000000,,5.500000000000000,,
734,EMCA,1939,4,11,15,31,0.000000000000000,,67.099999999999994,42.899999999999999,,,,15.000000000000000,,4.800000000000000,,
735,EMCA,1939,4,17,19,15,33.000000000000000,,76.500000000000000,41.299999999999997,,,,5.000000000000000,,5.000000000000000,,
736,EMCA,1939,5,7,18,34,11.000000000000000,,67.700000000000003,39.500000000000000,,,,8.000000000000000,,4.100000000000000,,
741,EMCA,1939,6,22,17,2,42.000000000000000,,69.200000000000003,39.200000000000003,,,,5.000000000000000,,4.500000000000000,,
753,EMCA,1940,1,26,23,11,41.000000000000000,,77.200000000000003,41.899999999999999,,,,15.000000000000000,,5.500000000000000,,
754,EMCA,1940,2,5,7,59,26.000000000000000,,84.000000000000000,45.500000000000000,,,,15.000000000000000,,5.700000000000000,,
762,EMCA,1940,5,6,12,54,6.000000000000000,,69.500000000000000,39.600000000000001,,,,12.000000000000000,,4.900000000000000,,
768,EMCA,1940,8,28,20,7,36.000000000000000,,71.000000000000000,41.000000000000000,,,,5.000000000000000,,4.500000000000000,,
769,EMCA,1940,8,30,12,30,40.000000000000000,,79.400000000000006,44.600000000000001,,,,20.000000000000000,,5.500000000000000,,
770,EMCA,1940,8,30,15,2,1.000000000000000,,79.400000000000006,44.600000000000001,,,,20.000000000000000,,5.700000000000000,,
780,EMCA,1941,4,4,22,0,25.000000000000000,,83.000000000000000,46.299999999999997,,,,20.000000000000000,,5.500000000000000,,
791,EMCA,1941,8,13,0,55,53.000000000000000,,71.299999999999997,40.799999999999997,,,,20.000000000000000,,5.100000000000000,,
796,EMCA,1942,1,18,16,36,31.000000000000000,,71.599999999999994,41.100000000000001,,,,21.000000000000000,,5.900000000000000,,
797,EMCA,1942,2,14,10,44,59.000000000000000,,72.099999999999994,40.899999999999999,,,,15.000000000000000,,5.500000000000000,,
800,EMCA,1942,3,27,18,38,3.000000000000000,,55.299999999999997,39.500000000000000,,,,24.000000000000000,,5.200000000000000,,
801,EMCA,1942,3,27,18,38,44.000000000000000,,82.500000000000000,46.899999999999999,,,,20.000000000000000,,5.200000000000000,,
805,EMCA,1942,5,11,0,0,0.000000000000000,,53.500000000000000,40.500000000000000,,,,20.000000000000000,,5.300000000000000,,
808,EMCA,1942,9,9,18,14,10.000000000000000,,86.700000000000003,50.200000000000003,,,,20.000000000000000,,4.800000000000000,,
824,EMCA,1944,1,3,9,49,4.000000000000000,,79.000000000000000,41.000000000000000,,,,20.000000000000000,,5.300000000000000,,
840,EMCA,1944,10,14,5,50,20.000000000000000,,83.700000000000003,44.299999999999997,,,,33.000000000000000,,5.500000000000000,,
841,EMCA,1944,10,15,17,31,39.000000000000000,,73.000000000000000,42.500000000000000,,,,15.000000000000000,,4.800000000000000,,
847,EMCA,1945,4,19,17,46,51.000000000000000,,77.500000000000000,42.899999999999999,,,,20.000000000000000,,5.700000000000000,,
853,EMCA,1946,6,6,19,4,25.000000000000000,,80.900000000000006,43.000000000000000,,,,15.000000000000000,,4.800000000000000,,
854,EMCA,1946,6,24,4,11,14.000000000000000,,76.000000000000000,42.000000000000000,,,,15.000000000000000,,5.200000000000000,,
856,EMCA,1946,11,2,18,28,30.000000000000000,,72.000000000000000,41.899999999999999,,,,30.000000000000000,,7.500000000000000,,
859,EMCA,1946,11,4,21,47,46.000000000000000,,54.619999999999997,39.829999999999998,,,,23.000000000000000,,7.000000000000000,,
865,EMCA,1946,12,9,5,19,21.000000000000000,,72.099999999999994,42.000000000000000,,,,5.000000000000000,,4.700000000000000,,
866,EMCA,1946,12,9,12,26,46.000000000000000,,77.900000000000006,42.799999999999997,,,,15.000000000000000,,5.100000000000000,,
869,EMCA,1947,4,8,0,6,7.000000000000000,,72.299999999999997,41.799999999999997,,,,26.000000000000000,,5.300000000000000,,
872,EMCA,1947,6,2,6,40,33.000000000000000,,72.299999999999997,40.899999999999999,,,,13.000000000000000,,5.900000000000000,,
874,EMCA,1947,7,1,0,0,0.000000000000000,,85.500000000000000,51.299999999999997,,,,15.000000000000000,,4.100000000000000,,
877,EMCA,1947,8,24,11,37,4.000000000000000,,81.900000000000006,41.500000000000000,,,,33.000000000000000,,6.300000000000000,,
885,EMCA,1947,12,17,22,3,10.000000000000000,,78.200000000000003,41.299999999999997,,,,5.000000000000000,,4.700000000000000,,
887,EMCA,1947,12,19,4,37,42.000000000000000,,82.099999999999994,42.100000000000001,,,,20.000000000000000,,5.400000000000000,,
892,EMCA,1948,7,28,8,0,56.000000000000000,,75.299999999999997,41.399999999999999,,,,6.000000000000000,,4.900000000000000,,
895,EMCA,1948,9,10,12,2,43.000000000000000,,72.200000000000003,41.899999999999999,,,,20.000000000000000,,5.400000000000000,,
904,EMCA,1948,11,3,15,2,51.000000000000000,,70.400000000000006,42.500000000000000,,,,14.000000000000000,,4.400000000000000,,
905,EMCA,1948,11,22,16,6,4.000000000000000,,68.099999999999994,39.200000000000003,,,,30.000000000000000,,5.400000000000000,,
906,EMCA,1948,12,14,16,2,49.000000000000000,,74.700000000000003,42.799999999999997,,,,20.000000000000000,,5.000000000000000,,
926,EMCA,1949,3,17,2,47,59.000000000000000,,72.700000000000003,42.000000000000000,,,,15.000000000000000,,5.000000000000000,,
966,EMCA,1950,4,13,0,23,34.000000000000000,,51.399999999999999,41.500000000000000,,,,30.000000000000000,,5.000000000000000,,
976,EMCA,1950,9,29,1,44,13.000000000000000,,55.799999999999997,40.000000000000000,,,,15.000000000000000,,4.600000000000000,,
977,EMCA,1950,10,28,16,47,18.000000000000000,,79.299999999999997,52.299999999999997,,,,25.000000000000000,,5.000000000000000,,
980,EMCA,1950,12,15,23,37,51.000000000000000,,78.000000000000000,45.000000000000000,,,,23.000000000000000,,5.000000000000000,,
985,EMCA,1951,2,12,17,0,20.000000000000000,,80.799999999999997,47.700000000000003,,,,20.000000000000000,,4.600000000000000,,
997,EMCA,1951,10,30,15,44,30.000000000000000,,82.000000000000000,43.500000000000000,,,,20.000000000000000,,5.500000000000000,,
998,EMCA,1951,10,30,16,14,35.000000000000000,,82.000000000000000,43.500000000000000,,,,20.000000000000000,,5.300000000000000,,
1017,EMCA,1952,10,30,16,20,0.000000000000000,,79.200000000000003,52.399999999999999,,,,20.000000000000000,,4.400000000000000,,
1024,EMCA,1953,2,15,8,8,24.000000000000000,,71.799999999999997,42.200000000000003,,,,16.000000000000000,,4.800000000000000,,
1026,EMCA,1953,3,14,15,21,14.000000000000000,,69.900000000000006,42.700000000000003,,,,5.000000000000000,,4.500000000000000,,
1045,EMCA,1953,10,8,3,18,38.000000000000000,,85.700000000000003,50.799999999999997,,,,20.000000000000000,,4.600000000000000,,
1059,EMCA,1954,4,15,21,59,14.000000000000000,,74.810000000000002,41.100000000000001,,,,5.000000000000000,,4.700000000000000,,
1073,EMCA,1954,11,29,21,40,18.000000000000000,,87.000000000000000,47.000000000000000,,,,20.000000000000000,,4.500000000000000,,
1074,EMCA,1954,12,3,21,38,16.000000000000000,,74.799999999999997,41.399999999999999,,,,15.000000000000000,,5.400000000000000,,
1103,EMCA,1955,6,23,11,19,22.000000000000000,,71.099999999999994,41.899999999999999,,,,20.000000000000000,,5.000000000000000,,
1108,EMCA,1955,7,19,8,47,38.000000000000000,,68.000000000000000,39.700000000000003,,,,14.000000000000000,,5.200000000000000,,
1111,EMCA,1955,8,6,2,55,15.000000000000000,,65.000000000000000,42.000000000000000,,,,30.000000000000000,,4.800000000000000,,
1127,EMCA,1956,3,21,9,59,51.000000000000000,,78.000000000000000,42.899999999999999,,,,30.000000000000000,,4.500000000000000,,
1132,EMCA,1956,5,3,17,25,48.000000000000000,,78.700000000000003,42.600000000000001,,,,16.000000000000000,,4.800000000000000,,
1158,EMCA,1956,8,9,3,51,19.000000000000000,,68.000000000000000,39.399999999999999,,,,5.000000000000000,,4.500000000000000,,
1188,EMCA,1957,4,2,4,38,14.000000000000000,,83.000000000000000,44.000000000000000,,,,33.000000000000000,,5.000000000000000,,
1193,EMCA,1957,5,1,0,45,6.000000000000000,,78.599999999999994,41.600000000000001,,,,15.000000000000000,,5.000000000000000,,
1196,EMCA,1957,5,8,14,24,34.000000000000000,,74.700000000000003,41.500000000000000,,,,7.000000000000000,,4.800000000000000,,
1199,EMCA,1957,6,7,0,3,19.000000000000000,,81.500000000000000,44.500000000000000,,,,20.000000000000000,,5.000000000000000,,
1237,EMCA,1958,2,5,3,15,24.000000000000000,,52.399999999999999,40.600000000000001,,,,30.000000000000000,,4.700000000000000,,
1244,EMCA,1958,3,10,0,41,45.000000000000000,,81.500000000000000,47.500000000000000,,,,20.000000000000000,,4.000000000000000,,
1271,EMCA,1958,10,13,8,58,13.000000000000000,,75.010000000000005,41.600000000000001,,,,12.000000000000000,,5.200000000000000,,
1280,EMCA,1958,12,21,5,46,26.000000000000000,,80.829999999999998,44.579999999999998,,,,25.000000000000000,,6.400000000000000,,
1281,EMCA,1958,12,21,13,18,27.000000000000000,,80.900000000000006,44.700000000000003,,,,33.000000000000000,,4.400000000000000,,
1282,EMCA,1958,12,21,23,19,17.000000000000000,,80.799999999999997,44.600000000000001,,,,33.000000000000000,,4.400000000000000,,
1288,EMCA,1959,2,15,4,2,33.000000000000000,,84.000000000000000,44.500000000000000,,,,20.000000000000000,,5.200000000000000,,
1303,EMCA,1959,6,27,19,11,28.000000000000000,,79.989999999999995,41.899999999999999,,,,25.000000000000000,,5.700000000000000,,
1304,EMCA,1959,7,10,17,40,50.000000000000000,,73.500000000000000,41.049999999999997,,,,15.000000000000000,,4.800000000000000,,
1305,EMCA,1959,7,12,19,21,58.000000000000000,,72.799999999999997,41.719999999999999,,,,14.000000000000000,,5.000000000000000,,
1306,EMCA,1959,7,21,7,56,26.000000000000000,,67.900000000000006,40.399999999999999,,,,8.000000000000000,,4.100000000000000,,
1325,EMCA,1959,10,24,23,40,38.000000000000000,,70.000000000000000,41.670000000000002,,,,13.000000000000000,,5.700000000000000,,
1327,EMCA,1959,10,30,11,12,58.000000000000000,,80.510000000000005,44.460000000000001,,,,20.000000000000000,,5.800000000000000,,
1330,EMCA,1959,11,30,11,12,58.000000000000000,,80.609999999999999,44.460000000000001,,,,20.000000000000000,,5.800000000000000,,
1352,EMCA,1960,2,12,11,46,10.000000000000000,,81.400000000000006,42.200000000000003,,,,33.000000000000000,,4.400000000000000,,
1361,EMCA,1960,2,28,0,53,13.000000000000000,,81.599999999999994,44.299999999999997,,,,33.000000000000000,,4.400000000000000,,
1379,EMCA,1960,4,15,17,14,54.799999999999997,,71.900000000000006,42.100000000000001,,,,5.000000000000000,,4.000000000000000,,
1405,EMCA,1960,7,6,13,20,6.000000000000000,,82.000000000000000,45.000000000000000,,,,15.000000000000000,,4.400000000000000,,
1421,EMCA,1960,8,3,7,48,51.200000000000003,,72.060000000000002,41.780000000000001,,,,10.000000000000000,,4.200000000000000,,
1423,EMCA,1960,8,5,21,33,17.000000000000000,,81.569999999999993,48.200000000000003,,,,15.000000000000000,,4.000000000000000,,
1431,EMCA,1960,8,19,2,8,18.000000000000000,,80.500000000000000,47.500000000000000,,,,15.000000000000000,,4.000000000000000,,
1432,EMCA,1960,8,23,4,51,3.000000000000000,,77.500000000000000,43.700000000000003,,,,5.000000000000000,,4.200000000000000,,
1454,EMCA,1960,10,11,12,54,11.000000000000000,,71.900000000000006,41.299999999999997,,,,15.000000000000000,,4.000000000000000,,
1457,EMCA,1960,10,18,10,26,47.000000000000000,,78.400000000000006,42.299999999999997,,,,17.000000000000000,,4.900000000000000,,
1464,EMCA,1960,10,22,12,13,22.000000000000000,,74.099999999999994,42.899999999999999,,,,33.000000000000000,,4.400000000000000,,
1470,EMCA,1960,11,3,21,26,45.000000000000000,,81.500000000000000,46.200000000000003,,,,15.000000000000000,,4.000000000000000,,
1481,EMCA,1960,12,7,5,54,36.000000000000000,,84.000000000000000,50.500000000000000,,,,15.000000000000000,,4.000000000000000,,
1482,EMCA,1960,12,7,8,21,7.000000000000000,,84.000000000000000,50.500000000000000,,,,15.000000000000000,,4.000000000000000,,
1488,EMCA,1960,12,17,22,0,53.000000000000000,,87.000000000000000,48.270000000000003,,,,15.000000000000000,,4.000000000000000,,
1492,EMCA,1960,12,28,10,37,34.000000000000000,,87.420000000000002,49.320000000000000,,,,15.000000000000000,,4.500000000000000,,
1499,EMCA,1961,1,11,7,35,2.000000000000000,,88.000000000000000,49.500000000000000,,,,15.000000000000000,,4.000000000000000,,
1503,EMCA,1961,2,3,23,27,10.000000000000000,,81.299999999999997,43.799999999999997,,,,33.000000000000000,,4.200000000000000,,
1511,EMCA,1961,3,5,19,30,0.500000000000000,,80.000000000000000,40.600000000000001,,,,33.000000000000000,,4.500000000000000,,
1551,EMCA,1961,4,5,19,7,46.000000000000000,,67.500000000000000,40.000000000000000,,,,33.000000000000000,,4.000000000000000,,
1599,EMCA,1961,4,20,5,53,18.500000000000000,,73.799999999999997,41.200000000000003,,,,10.000000000000000,,4.300000000000000,,
1622,EMCA,1961,5,5,19,30,50.000000000000000,,80.000000000000000,40.600000000000001,,,,33.000000000000000,,4.500000000000000,,
1638,EMCA,1961,5,21,1,5,52.000000000000000,,86.099999999999994,48.100000000000001,,,,15.000000000000000,,4.000000000000000,,
1673,EMCA,1961,7,17,14,53,26.300000000000001,,72.450000000000003,41.250000000000000,,,,20.000000000000000,,4.700000000000000,,
1677,EMCA,1961,7,22,20,53,16.000000000000000,,70.200000000000003,40.200000000000003,,,,5.000000000000000,,4.700000000000000,,
1711,EMCA,1961,10,10,7,34,14.199999999999999,,69.060000000000002,40.810000000000002,,,,5.000000000000000,,4.100000000000000,,
1719,EMCA,1961,11,21,5,0,6.500000000000000,,70.180000000000007,40.530000000000001,,,,20.000000000000000,,4.300000000000000,,
1725,EMCA,1961,12,3,9,32,25.000000000000000,,75.200000000000003,41.500000000000000,,,,15.000000000000000,,4.500000000000000,,
