  33.56     38.69   0.5156E-02
  33.66     38.69   0.7684E-02
  33.76     38.69   0.1082E-01
  33.86     38.69   0.1441E-01
  33.96     38.69   0.1821E-01
  34.06     38.69   0.2194E-01
  34.16     38.69   0.2535E-01
  34.26     38.69   0.2835E-01
  34.36     38.69   0.3110E-01
  34.46     38.69   0.3394E-01
  34.56     38.69   0.3732E-01
  34.66     38.69   0.4160E-01
  34.76     38.69   0.4689E-01
  34.86     38.69   0.5290E-01
  34.96     38.69   0.5898E-01
  35.06     38.69   0.6429E-01
  35.16     38.69   0.6801E-01
  35.26     38.69   0.6956E-01
  35.36     38.69   0.6874E-01
  35.46     38.69   0.6574E-01
  35.56     38.69   0.6099E-01
  35.66     38.69   0.5508E-01
  35.76     38.69   0.4858E-01
  26.56     38.59   0.2941E-04
  26.66     38.59   0.3511E-04
  26.76     38.59   0.4075E-04
  26.86     38.59   0.4581E-04
  26.96     38.59   0.4966E-04
  27.06     38.59   0.5169E-04
  27.16     38.59   0.5144E-04
  27.26     38.59   0.4874E-04
  27.36     38.59   0.4382E-04
  27.46     38.59   0.3727E-04
  27.56     38.59   0.2994E-04
  27.66     38.59   0.2267E-04
  27.76     38.59   0.1616E-04
  27.86     38.59   0.1085E-04
  27.96     38.59   0.6851E-05
  28.06     38.59   0.4070E-05
  28.16     38.59   0.2275E-05
  28.26     38.59   0.1196E-05
  28.36     38.59   0.5912E-06
  28.46     38.59   0.2749E-06
  28.56     38.59   0.1203E-06
  28.66     38.59   0.4948E-07
  28.76     38.59   0.1915E-07
  28.86     38.59   0.6971E-08
  28.96     38.59   0.0000E+00
  29.06     38.59   0.0000E+00
  29.16     38.59   0.0000E+00
  29.26     38.59   0.0000E+00
  29.36     38.59   0.0000E+00
  29.46     38.59   0.0000E+00
  29.56     38.59   0.0000E+00
  29.66     38.59   0.0000E+00
  29.76     38.59   0.0000E+00
  29.86     38.59   0.0000E+00
  29.96     38.59   0.0000E+00
  30.06     38.59   0.0000E+00
  30.16     38.59   0.6971E-08
  30.26     38.59   0.1915E-07
  30.36     38.59   0.4948E-07
  30.46     38.59   0.1203E-06
  30.56     38.59   0.2749E-06
  30.66     38.59   0.5912E-06
  30.76     38.59   0.1196E-05
  30.86     38.59   0.2275E-05
  30.96     38.59   0.4070E-05
  31.06     38.59   0.6850E-05
  31.16     38.59   0.1084E-04
  31.26     38.59   0.1615E-04
  31.36     38.59   0.2262E-04
  31.46     38.59   0.2979E-04
  31.56     38.59   0.3692E-04
  31.66     38.59   0.4302E-04
  31.76     38.59   0.4716E-04
  31.86     38.59   0.4863E-04
  31.96     38.59   0.4716E-04
  32.06     38.59   0.4302E-04
  32.16     38.59   0.3692E-04
  32.26     38.59   0.2979E-04
  32.36     38.59   0.2262E-04
  32.46     38.59   0.1615E-04
  32.56     38.59   0.1387E-04
  32.66     38.59   0.1501E-04
  32.76     38.59   0.2486E-04
  32.86     38.59   0.5208E-04
  32.96     38.59   0.1144E-03
  33.06     38.59   0.2415E-03
  33.16     38.59   0.4833E-03
  33.26     38.59   0.9127E-03
  33.36     38.59   0.1625E-02
  33.46     38.59   0.2732E-02
  33.56     38.59   0.4335E-02
  33.66     38.59   0.6493E-02
  33.76     38.59   0.9200E-02
  33.86     38.59   0.1235E-01
  33.96     38.59   0.1578E-01
  34.06     38.59   0.1925E-01
  34.16     38.59   0.2261E-01
  34.26     38.59   0.2582E-01
  34.36     38.59   0.2902E-01
  34.46     38.59   0.3252E-01
  34.56     38.59   0.3671E-01
  34.66     38.59   0.4190E-01
  34.76     38.59   0.4811E-01
  34.86     38.59   0.5502E-01
  34.96     38.59   0.6196E-01
  35.06     38.59   0.6805E-01
  35.16     38.59   0.7244E-01
  35.26     38.59   0.7455E-01
  35.36     38.59   0.7414E-01
  35.46     38.59   0.7138E-01
  35.56     38.59   0.6673E-01
  35.66     38.59   0.6077E-01
  35.76     38.59   0.5411E-01
  26.56     38.49   0.7521E-04
  26.66     38.49   0.8981E-04
  26.76     38.49   0.1043E-03
  26.86     38.49   0.1173E-03
  26.96     38.49   0.1272E-03
  27.06     38.49   0.1324E-03
  27.16     38.49   0.1317E-03
  27.26     38.49   0.1248E-03
  27.36     38.49   0.1122E-03
  27.46     38.49   0.9544E-04
  27.56     38.49   0.7663E-04
  27.66     38.49   0.5800E-04
  27.76     38.49   0.4134E-04
  27.86     38.49   0.2774E-04
  27.96     38.49   0.1751E-04
  28.06     38.49   0.1040E-04
  28.16     38.49   0.5828E-05
  28.26     38.49   0.3097E-05
  28.36     38.49   0.1595E-05
  28.46     38.49   0.8505E-06
  28.56     38.49   0.5457E-06
  28.66     38.49   0.4841E-06
  28.76     38.49   0.5518E-06
  28.86     38.49   0.6819E-06
  28.96     38.49   0.8242E-06
  29.06     38.49   0.9616E-06
  29.16     38.49   0.1055E-05
  29.26     38.49   0.1088E-05
  29.36     38.49   0.1055E-05
  29.46     38.49   0.9616E-06
  29.56     38.49   0.8242E-06
  29.66     38.49   0.6642E-06
  29.76     38.49   0.5033E-06
  29.86     38.49   0.3585E-06
  29.96     38.49   0.2401E-06
  30.06     38.49   0.1512E-06
  30.16     38.49   0.1072E-06
  30.26     38.49   0.9837E-07
  30.36     38.49   0.1516E-06
  30.46     38.49   0.3184E-06
  30.56     38.49   0.7052E-06
  30.66     38.49   0.1508E-05
  30.76     38.49   0.3048E-05
  30.86     38.49   0.5803E-05
  30.96     38.49   0.1039E-04
  31.06     38.49   0.1750E-04
  31.16     38.49   0.2772E-04
  31.26     38.49   0.4130E-04
  31.36     38.49   0.5787E-04
  31.46     38.49   0.7626E-04
  31.56     38.49   0.9453E-04
  31.66     38.49   0.1102E-03
  31.76     38.49   0.1208E-03
  31.86     38.49   0.1246E-03
  31.96     38.49   0.1208E-03
  32.06     38.49   0.1102E-03
  32.16     38.49   0.9453E-04
  32.26     38.49   0.7626E-04
  32.36     38.49   0.5787E-04
  32.46     38.49   0.4130E-04
  32.56     38.49   0.3007E-04
  32.66     38.49   0.2385E-04
  32.76     38.49   0.2661E-04
  32.86     38.49   0.4469E-04
  32.96     38.49   0.9206E-04
  33.06     38.49   0.1915E-03
  33.16     38.49   0.3828E-03
  33.26     38.49   0.7251E-03
  33.36     38.49   0.1297E-02
  33.46     38.49   0.2193E-02
  33.56     38.49   0.3503E-02
  33.66     38.49   0.5293E-02
  33.76     38.49   0.7580E-02
  33.86     38.49   0.1032E-01
  33.96     38.49   0.1340E-01
  34.06     38.49   0.1669E-01
  34.16     38.49   0.2011E-01
  34.26     38.49   0.2365E-01
  34.36     38.49   0.2747E-01
  34.46     38.49   0.3185E-01
  34.56     38.49   0.3710E-01
  34.66     38.49   0.4343E-01
  34.76     38.49   0.5083E-01
  34.86     38.49   0.5889E-01
  34.96     38.49   0.6691E-01
  35.06     38.49   0.7398E-01
  35.16     38.49   0.7921E-01
  35.26     38.49   0.8198E-01
  35.36     38.49   0.8205E-01
  35.46     38.49   0.7956E-01
  35.56     38.49   0.7499E-01
  35.66     38.49   0.6893E-01
  35.76     38.49   0.6204E-01
  26.56     38.39   0.1803E-03
  26.66     38.39   0.2153E-03
  26.76     38.39   0.2501E-03
  26.86     38.39   0.2813E-03
  26.96     38.39   0.3051E-03
  27.06     38.39   0.3177E-03
  27.16     38.39   0.3162E-03
  27.26     38.39   0.2996E-03
  27.36     38.39   0.2693E-03
  27.46     38.39   0.2290E-03
  27.56     38.39   0.1839E-03
  27.66     38.39   0.1392E-03
  27.76     38.39   0.9924E-04
  27.86     38.39   0.6668E-04
  27.96     38.39   0.4226E-04
  28.06     38.39   0.2538E-04
  28.16     38.39   0.1459E-04
  28.26     38.39   0.8229E-05
  28.36     38.39   0.4813E-05
  28.46     38.39   0.3195E-05
  28.56     38.39   0.2604E-05
  28.66     38.39   0.2565E-05
  28.76     38.39   0.2810E-05
  28.86     38.39   0.3181E-05
  28.96     38.39   0.3560E-05
  29.06     38.39   0.3898E-05
  29.16     38.39   0.4095E-05
  29.26     38.39   0.4102E-05
  29.36     38.39   0.3900E-05
  29.46     38.39   0.3510E-05
  29.56     38.39   0.2983E-05
  29.66     38.39   0.2390E-05
  29.76     38.39   0.1804E-05
  29.86     38.39   0.1281E-05
  29.96     38.39   0.8564E-06
  30.06     38.39   0.5384E-06
  30.16     38.39   0.3602E-06
  30.26     38.39   0.2923E-06
  30.36     38.39   0.3911E-06
  30.46     38.39   0.7729E-06
  30.56     38.39   0.1688E-05
  30.66     38.39   0.3601E-05
  30.76     38.39   0.7282E-05
  30.86     38.39   0.1387E-04
  30.96     38.39   0.2486E-04
  31.06     38.39   0.4190E-04
  31.16     38.39   0.6641E-04
  31.26     38.39   0.9900E-04
  31.36     38.39   0.1388E-03
  31.46     38.39   0.1830E-03
  31.56     38.39   0.2268E-03
  31.66     38.39   0.2645E-03
  31.76     38.39   0.2900E-03
  31.86     38.39   0.2991E-03
  31.96     38.39   0.2900E-03
  32.06     38.39   0.2645E-03
  32.16     38.39   0.2268E-03
  32.26     38.39   0.1830E-03
  32.36     38.39   0.1388E-03
  32.46     38.39   0.9903E-04
  32.56     38.39   0.6817E-04
  32.66     38.39   0.4663E-04
  32.76     38.39   0.3697E-04
  32.86     38.39   0.4286E-04
  32.96     38.39   0.7427E-04
  33.06     38.39   0.1470E-03
  33.16     38.39   0.2913E-03
  33.26     38.39   0.5530E-03
  33.36     38.39   0.9949E-03
  33.46     38.39   0.1698E-02
  33.56     38.39   0.2744E-02
  33.66     38.39   0.4204E-02
  33.76     38.39   0.6125E-02
  33.86     38.39   0.8513E-02
  33.96     38.39   0.1134E-01
  34.06     38.39   0.1456E-01
  34.16     38.39   0.1815E-01
  34.26     38.39   0.2217E-01
  34.36     38.39   0.2677E-01
  34.46     38.39   0.3219E-01
  34.56     38.39   0.3868E-01
  34.66     38.39   0.4637E-01
  34.76     38.39   0.5515E-01
  34.86     38.39   0.6458E-01
  34.96     38.39   0.7390E-01
  35.06     38.39   0.8213E-01
  35.16     38.39   0.8838E-01
  35.26     38.39   0.9196E-01
  35.36     38.39   0.9262E-01
  35.46     38.39   0.9050E-01
  35.56     38.39   0.8606E-01
  35.66     38.39   0.7994E-01
  35.76     38.39   0.7282E-01
  26.56     38.29   0.4014E-03
  26.66     38.29   0.4796E-03
  26.76     38.29   0.5573E-03
  26.86     38.29   0.6271E-03
  26.96     38.29   0.6804E-03
  27.06     38.29   0.7087E-03
  27.16     38.29   0.7055E-03
  27.26     38.29   0.6687E-03
  27.36     38.29   0.6013E-03
  27.46     38.29   0.5115E-03
  27.56     38.29   0.4108E-03
  27.66     38.29   0.3111E-03
  27.76     38.29   0.2220E-03
  27.86     38.29   0.1494E-03
  27.96     38.29   0.9508E-04
  28.06     38.29   0.5757E-04
  28.16     38.29   0.3370E-04
  28.26     38.29   0.1977E-04
  28.36     38.29   0.1244E-04
  28.46     38.29   0.9165E-05
  28.56     38.29   0.8209E-05
  28.66     38.29   0.8520E-05
  28.76     38.29   0.9492E-05
  28.86     38.29   0.1075E-04
  28.96     38.29   0.1200E-04
  29.06     38.29   0.1309E-04
  29.16     38.29   0.1371E-04
  29.26     38.29   0.1373E-04
  29.36     38.29   0.1309E-04
  29.46     38.29   0.1186E-04
  29.56     38.29   0.1021E-04
  29.66     38.29   0.8367E-05
  29.76     38.29   0.6567E-05
  29.86     38.29   0.4981E-05
  29.96     38.29   0.3699E-05
  30.06     38.29   0.2732E-05
  30.16     38.29   0.2127E-05
  30.26     38.29   0.1792E-05
  30.36     38.29   0.1834E-05
  30.46     38.29   0.2503E-05
  30.56     38.29   0.4359E-05
  30.66     38.29   0.8444E-05
  30.76     38.29   0.1648E-04
  30.86     38.29   0.3102E-04
  30.96     38.29   0.5538E-04
  31.06     38.29   0.9326E-04
  31.16     38.29   0.1478E-03
  31.26     38.29   0.2204E-03
  31.36     38.29   0.3092E-03
  31.46     38.29   0.4077E-03
  31.56     38.29   0.5057E-03
  31.66     38.29   0.5898E-03
  31.76     38.29   0.6469E-03
  31.86     38.29   0.6672E-03
  31.96     38.29   0.6471E-03
  32.06     38.29   0.5903E-03
  32.16     38.29   0.5064E-03
  32.26     38.29   0.4086E-03
  32.36     38.29   0.3101E-03
  32.46     38.29   0.2215E-03
  32.56     38.29   0.1501E-03
  32.66     38.29   0.9762E-04
  32.76     38.29   0.6509E-04
  32.86     38.29   0.5293E-04
  32.96     38.29   0.6668E-04
  33.06     38.29   0.1154E-03
  33.16     38.29   0.2206E-03
  33.26     38.29   0.4173E-03
  33.36     38.29   0.7555E-03
  33.46     38.29   0.1305E-02
  33.56     38.29   0.2144E-02
  33.66     38.29   0.3351E-02
  33.76     38.29   0.5003E-02
  33.86     38.29   0.7157E-02
  33.96     38.29   0.9852E-02
  34.06     38.29   0.1312E-01
  34.16     38.29   0.1702E-01
  34.26     38.29   0.2163E-01
  34.36     38.29   0.2712E-01
  34.46     38.29   0.3369E-01
  34.56     38.29   0.4152E-01
  34.66     38.29   0.5068E-01
  34.76     38.29   0.6099E-01
  34.86     38.29   0.7195E-01
  34.96     38.29   0.8272E-01
  35.06     38.29   0.9231E-01
  35.16     38.29   0.9975E-01
  35.26     38.29   0.1043E+00
  35.36     38.29   0.1058E+00
  35.46     38.29   0.1042E+00
  35.56     38.29   0.9999E-01
  35.66     38.29   0.9394E-01
  35.76     38.29   0.8670E-01
  26.56     38.19   0.8236E-03
  26.66     38.19   0.9844E-03
  26.76     38.19   0.1144E-02
  26.86     38.19   0.1288E-02
  26.96     38.19   0.1398E-02
  27.06     38.19   0.1456E-02
  27.16     38.19   0.1450E-02
  27.26     38.19   0.1375E-02
  27.36     38.19   0.1237E-02
  27.46     38.19   0.1052E-02
  27.56     38.19   0.8457E-03
  27.66     38.19   0.6411E-03
  27.76     38.19   0.4584E-03
  27.86     38.19   0.3096E-03
  27.96     38.19   0.1984E-03
  28.06     38.19   0.1220E-03
  28.16     38.19   0.7373E-04
  28.26     38.19   0.4594E-04
  28.36     38.19   0.3178E-04
  28.46     38.19   0.2600E-04
  28.56     38.19   0.2505E-04
  28.66     38.19   0.2679E-04
  28.76     38.19   0.2996E-04
  28.86     38.19   0.3376E-04
  28.96     38.19   0.3748E-04
  29.06     38.19   0.4064E-04
  29.16     38.19   0.4246E-04
  29.26     38.19   0.4251E-04
  29.36     38.19   0.4062E-04
  29.46     38.19   0.3699E-04
  29.56     38.19   0.3211E-04
  29.66     38.19   0.2668E-04
  29.76     38.19   0.2136E-04
  29.86     38.19   0.1664E-04
  29.96     38.19   0.1278E-04
  30.06     38.19   0.9806E-05
  30.16     38.19   0.7766E-05
  30.26     38.19   0.6421E-05
  30.36     38.19   0.5940E-05
  30.46     38.19   0.6813E-05
  30.56     38.19   0.1017E-04
  30.66     38.19   0.1816E-04
  30.76     38.19   0.3432E-04
  30.86     38.19   0.6387E-04
  30.96     38.19   0.1137E-03
  31.06     38.19   0.1912E-03
  31.16     38.19   0.3032E-03
  31.26     38.19   0.4523E-03
  31.36     38.19   0.6346E-03
  31.46     38.19   0.8373E-03
  31.56     38.19   0.1039E-02
  31.66     38.19   0.1212E-02
  31.76     38.19   0.1329E-02
  31.86     38.19   0.1371E-02
  31.96     38.19   0.1330E-02
  32.06     38.19   0.1214E-02
  32.16     38.19   0.1041E-02
  32.26     38.19   0.8404E-03
  32.36     38.19   0.6382E-03
  32.46     38.19   0.4561E-03
  32.56     38.19   0.3079E-03
  32.66     38.19   0.1975E-03
  32.76     38.19   0.1241E-03
  32.86     38.19   0.8383E-04
  32.96     38.19   0.7692E-04
  33.06     38.19   0.1059E-03
  33.16     38.19   0.1849E-03
  33.26     38.19   0.3407E-03
  33.36     38.19   0.6147E-03
  33.46     38.19   0.1071E-02
  33.56     38.19   0.1785E-02
  33.66     38.19   0.2848E-02
  33.76     38.19   0.4363E-02
  33.86     38.19   0.6429E-02
  33.96     38.19   0.9146E-02
  34.06     38.19   0.1261E-01
  34.16     38.19   0.1692E-01
  34.26     38.19   0.2222E-01
  34.36     38.19   0.2864E-01
  34.46     38.19   0.3638E-01
  34.56     38.19   0.4557E-01
  34.66     38.19   0.5622E-01
  34.76     38.19   0.6809E-01
  34.86     38.19   0.8061E-01
  34.96     38.19   0.9293E-01
  35.06     38.19   0.1040E+00
  35.16     38.19   0.1128E+00
  35.26     38.19   0.1185E+00
  35.36     38.19   0.1209E+00
  35.46     38.19   0.1200E+00
  35.56     38.19   0.1163E+00
  35.66     38.19   0.1105E+00
  35.76     38.19   0.1034E+00
  26.56     38.09   0.1547E-02
  26.66     38.09   0.1850E-02
  26.76     38.09   0.2151E-02
  26.86     38.09   0.2423E-02
  26.96     38.09   0.2631E-02
  27.06     38.09   0.2742E-02
  27.16     38.09   0.2732E-02
  27.26     38.09   0.2591E-02
  27.36     38.09   0.2332E-02
  27.46     38.09   0.1986E-02
  27.56     38.09   0.1597E-02
  27.66     38.09   0.1213E-02
  27.76     38.09   0.8694E-03
  27.86     38.09   0.5905E-03
  27.96     38.09   0.3826E-03
  28.06     38.09   0.2405E-03
  28.16     38.09   0.1518E-03
  28.26     38.09   0.1019E-03
  28.36     38.09   0.7795E-04
  28.46     38.09   0.6988E-04
  28.56     38.09   0.7105E-04
  28.66     38.09   0.7741E-04
  28.76     38.09   0.8660E-04
  28.86     38.09   0.9702E-04
  28.96     38.09   0.1071E-03
  29.06     38.09   0.1154E-03
  29.16     38.09   0.1202E-03
  29.26     38.09   0.1202E-03
  29.36     38.09   0.1149E-03
  29.46     38.09   0.1050E-03
  29.56     38.09   0.9181E-04
  29.66     38.09   0.7718E-04
  29.76     38.09   0.6292E-04
  29.86     38.09   0.5033E-04
  29.96     38.09   0.4003E-04
  30.06     38.09   0.3201E-04
  30.16     38.09   0.2619E-04
  30.26     38.09   0.2193E-04
  30.36     38.09   0.1940E-04
  30.46     38.09   0.1947E-04
  30.56     38.09   0.2428E-04
  30.66     38.09   0.3790E-04
  30.76     38.09   0.6703E-04
  30.86     38.09   0.1215E-03
  30.96     38.09   0.2143E-03
  31.06     38.09   0.3596E-03
  31.16     38.09   0.5697E-03
  31.26     38.09   0.8500E-03
  31.36     38.09   0.1193E-02
  31.46     38.09   0.1575E-02
  31.56     38.09   0.1954E-02
  31.66     38.09   0.2280E-02
  31.76     38.09   0.2502E-02
  31.86     38.09   0.2582E-02
  31.96     38.09   0.2505E-02
  32.06     38.09   0.2287E-02
  32.16     38.09   0.1963E-02
  32.26     38.09   0.1586E-02
  32.36     38.09   0.1206E-02
  32.46     38.09   0.8638E-03
  32.56     38.09   0.5844E-03
  32.66     38.09   0.3755E-03
  32.76     38.09   0.2342E-03
  32.86     38.09   0.1507E-03
  32.96     38.09   0.1188E-03
  33.06     38.09   0.1345E-03
  33.16     38.09   0.2058E-03
  33.26     38.09   0.3544E-03
  33.36     38.09   0.6175E-03
  33.46     38.09   0.1058E-02
  33.56     38.09   0.1752E-02
  33.66     38.09   0.2804E-02
  33.76     38.09   0.4337E-02
  33.86     38.09   0.6482E-02
  33.96     38.09   0.9382E-02
  34.06     38.09   0.1318E-01
  34.16     38.09   0.1801E-01
  34.26     38.09   0.2403E-01
  34.36     38.09   0.3139E-01
  34.46     38.09   0.4025E-01
  34.56     38.09   0.5072E-01
  34.66     38.09   0.6275E-01
  34.76     38.09   0.7608E-01
  34.86     38.09   0.9009E-01
  34.96     38.09   0.1039E+00
  35.06     38.09   0.1164E+00
  35.16     38.09   0.1265E+00
  35.26     38.09   0.1334E+00
  35.36     38.09   0.1368E+00
  35.46     38.09   0.1368E+00
  35.56     38.09   0.1339E+00
  35.66     38.09   0.1286E+00
  35.76     38.09   0.1219E+00
  26.56     37.99   0.2650E-02
  26.66     37.99   0.3170E-02
  26.76     37.99   0.3688E-02
  26.86     37.99   0.4155E-02
  26.96     37.99   0.4515E-02
  27.06     37.99   0.4709E-02
  27.16     37.99   0.4694E-02
  27.26     37.99   0.4456E-02
  27.36     37.99   0.4014E-02
  27.46     37.99   0.3423E-02
  27.56     37.99   0.2758E-02
  27.66     37.99   0.2101E-02
  27.76     37.99   0.1514E-02
  27.86     37.99   0.1038E-02
  27.96     37.99   0.6852E-03
  28.06     37.99   0.4458E-03
  28.16     37.99   0.2989E-03
  28.26     37.99   0.2195E-03
  28.36     37.99   0.1851E-03
  28.46     37.99   0.1783E-03
  28.56     37.99   0.1876E-03
  28.66     37.99   0.2059E-03
  28.76     37.99   0.2294E-03
  28.86     37.99   0.2549E-03
  28.96     37.99   0.2793E-03
  29.06     37.99   0.2992E-03
  29.16     37.99   0.3104E-03
  29.26     37.99   0.3100E-03
  29.36     37.99   0.2969E-03
  29.46     37.99   0.2724E-03
  29.56     37.99   0.2401E-03
  29.66     37.99   0.2046E-03
  29.76     37.99   0.1701E-03
  29.86     37.99   0.1398E-03
  29.96     37.99   0.1150E-03
  30.06     37.99   0.9545E-04
  30.16     37.99   0.8046E-04
  30.26     37.99   0.6846E-04
  30.36     37.99   0.5944E-04
  30.46     37.99   0.5481E-04
  30.56     37.99   0.5839E-04
  30.66     37.99   0.7736E-04
  30.76     37.99   0.1234E-03
  30.86     37.99   0.2137E-03
  30.96     37.99   0.3701E-03
  31.06     37.99   0.6173E-03
  31.16     37.99   0.9763E-03
  31.26     37.99   0.1456E-02
  31.36     37.99   0.2044E-02
  31.46     37.99   0.2699E-02
  31.56     37.99   0.3351E-02
  31.66     37.99   0.3912E-02
  31.76     37.99   0.4295E-02
  31.86     37.99   0.4434E-02
  31.96     37.99   0.4305E-02
  32.06     37.99   0.3932E-02
  32.16     37.99   0.3380E-02
  32.26     37.99   0.2735E-02
  32.36     37.99   0.2085E-02
  32.46     37.99   0.1500E-02
  32.56     37.99   0.1021E-02
  32.66     37.99   0.6624E-03
  32.76     37.99   0.4194E-03
  32.86     37.99   0.2749E-03
  32.96     37.99   0.2146E-03
  33.06     37.99   0.2283E-03
  33.16     37.99   0.3195E-03
  33.26     37.99   0.5078E-03
  33.36     37.99   0.8296E-03
  33.46     37.99   0.1350E-02
  33.56     37.99   0.2148E-02
  33.66     37.99   0.3337E-02
  33.76     37.99   0.5055E-02
  33.86     37.99   0.7453E-02
  33.96     37.99   0.1070E-01
  34.06     37.99   0.1495E-01
  34.16     37.99   0.2039E-01
  34.26     37.99   0.2716E-01
  34.36     37.99   0.3541E-01
